Year,Number,Data evento,Evento,Sub. procedimento
1995,115,Ven 12/05/1995,,
1995,115,Mar 16/05/1995,Accoglimento  Decreto Ingiuntivo 99/1995.  Bonificata data  evento al 16/05/1995,
1995,115,Gio 22/06/1995,,
1995,116,Ven 12/05/1995,,
1995,116,Mar 16/05/1995,Accoglimento Decreto Ingiuntivo 100/1995. Bonificata  data evento al  16/05/1995,
1995,116,Gio 22/06/1995,,
1995,117,Ven 12/05/1995,,
1995,117,Gio 22/06/1995,,
1995,117,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo  101/1995. Bonificata  data evento al 27/04/1996,
1995,118,Ven 12/05/1995,,
1995,118,Gio 22/06/1995,,
1995,118,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 102/1995. Bonificata data evento  al  27/04/1996,
1995,119,Ven 12/05/1995,,
1995,119,Gio 22/06/1995,,
1995,119,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 103/1995.  Bonificata data evento  al 27/04/1996,
1995,120,Ven 12/05/1995,,
1995,120,Ven 23/06/1995,,
1995,120,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo  104/1995. Bonificata data  evento  al  27/04/1996,
1995,121,Ven 12/05/1995,,
1995,121,Ven 23/06/1995,,
1995,121,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo  105/1995. Bonificata data evento al  27/04/1996,
1995,122,Ven 12/05/1995,,
1995,122,Ven 23/06/1995,,
1995,122,Sab 27/04/1996,Accoglimento  Decreto  Ingiuntivo  106/1995. Bonificata data evento al 27/04/1996,
1995,123,Ven 12/05/1995,,
1995,123,Ven 23/06/1995,,
1995,123,Mar 05/12/1995,Bonifica: Storico per Sentenze-Import  (INDE),
1995,123,Mer 20/12/1995,Storico  per  Sentenze-Import,Sentenza (migrata)
1995,123,Mer 20/12/1995,Bonifica:  Storico per  Sentenze-Import (DEPM),
1995,123,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 107/1995. Bonificata data evento  al  27/04/1996,
1995,124,Ven 12/05/1995,,
1995,124,Ven 23/06/1995,,
1995,124,Lun 16/10/1995,Bonifica: Storico  per Sentenze-Import (INDE),
1995,124,Mer 18/10/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,124,Mer 18/10/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,124,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 108/1995. Bonificata data evento al 27/04/1996,
1995,125,Ven 12/05/1995,,
1995,125,Lun 26/06/1995,,
1995,125,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 109/1995. Bonificata  data evento al 27/04/1996,
1995,126,Ven 12/05/1995,,
1995,126,Lun 26/06/1995,,
1995,126,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 110/1995. Bonificata  data evento al 27/04/1996,
1995,127,Ven 12/05/1995,,
1995,127,Mar 27/06/1995,,
1995,127,Mar 28/11/1995,Bonifica:  Storico  per Sentenze-Import (INDE),
1995,127,Mer 06/12/1995,Bonifica: Storico per  Sentenze-Import  (DEPM),
1995,127,Mer 13/12/1995,Storico per  Sentenze-Import,Sentenza (migrata)
1995,127,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 111/1995. Bonificata data evento al 27/04/1996,
1995,128,Ven 12/05/1995,,
1995,128,Mar 27/06/1995,,
1995,128,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo  112/1995.  Bonificata data  evento al 27/04/1996,
1995,129,Ven 12/05/1995,,
1995,129,Mar 27/06/1995,,
1995,129,Mer 24/01/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,129,Mer 31/01/1996,Bonifica: Storico per Sentenze-Import (DEPM),
1995,129,Ven 02/02/1996,Storico per  Sentenze-Import,Sentenza (migrata)
1995,129,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  113/1995. Bonificata data  evento al 27/04/1996,
1995,130,Ven 12/05/1995,,
1995,130,Mar 27/06/1995,,
1995,130,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 114/1995. Bonificata data evento al 27/04/1996,
1995,131,Ven 12/05/1995,,
1995,131,Mar 27/06/1995,,
1995,131,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo  228/1995. Bonificata data  evento al 27/04/1996,
1995,132,Ven 12/05/1995,,
1995,132,Mar 27/06/1995,,
1995,132,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 115/1995. Bonificata data evento al  27/04/1996,
1995,133,Ven 12/05/1995,,
1995,133,Mar 27/06/1995,,
1995,133,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 116/1995. Bonificata data evento  al 27/04/1996,
1995,134,Ven 12/05/1995,,
1995,134,Mar 27/06/1995,,
1995,134,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 117/1995. Bonificata data  evento al 27/04/1996,
1995,135,Ven 12/05/1995,,
1995,135,Mer 28/06/1995,,
1995,135,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 118/1995. Bonificata  data evento al 27/04/1996,
1995,136,Ven 12/05/1995,,
1995,136,Mer 28/06/1995,,
1995,136,Mar 03/10/1995,Bonifica: Storico per Sentenze-Import (INDE),
1995,136,Mer 18/10/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,136,Mer 18/10/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,136,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 119/1995. Bonificata data evento al 27/04/1996,
1995,137,Ven 12/05/1995,,
1995,137,Gio 29/06/1995,,
1995,137,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 120/1995. Bonificata  data evento al 27/04/1996,
1995,138,Ven 12/05/1995,,
1995,138,Gio 29/06/1995,,
1995,138,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  121/1995. Bonificata data evento  al  27/04/1996,
1995,139,Ven 12/05/1995,,
1995,139,Gio 29/06/1995,,
1995,139,Mer 21/02/1996,Bonifica:  Storico  per Sentenze-Import (INDE),
1995,139,Mer 28/02/1996,Bonifica: Storico  per Sentenze-Import (DEPM),
1995,139,Gio 29/02/1996,Storico  per Sentenze-Import,Sentenza (migrata)
1995,139,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo  122/1995. Bonificata data evento al 27/04/1996,
1995,140,Ven 12/05/1995,,
1995,140,Gio 29/06/1995,,
1995,140,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo  123/1995. Bonificata data evento al 27/04/1996,
1995,141,Ven 12/05/1995,,
1995,141,Gio 29/06/1995,,
1995,141,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 124/1995. Bonificata data evento  al  27/04/1996,
1995,142,Ven 12/05/1995,,
1995,142,Ven 30/06/1995,,
1995,142,Ven 30/06/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA  DELLE ENTRATE  REP. NUM. 50/2095,
1995,142,Gio 03/08/1995,ATTO REP.  NUM. 50/2095 RITORNATO  DALL'AGENZIA DELLE ENTRATE,
1995,142,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 125/1995. Bonificata data  evento al 27/04/1996,
1995,143,Ven 12/05/1995,,
1995,143,Ven 30/06/1995,,
1995,144,Ven 12/05/1995,,
1995,144,Ven 30/06/1995,,
1995,144,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 126/1995. Bonificata data  evento al 27/04/1996,
1995,145,Ven 12/05/1995,,
1995,145,Ven 30/06/1995,,
1995,146,Ven 12/05/1995,,
1995,146,Ven 30/06/1995,,
1995,147,Ven 12/05/1995,,
1995,147,Ven 30/06/1995,,
1995,147,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo  127/1995. Bonificata data evento al  27/04/1996,
1995,148,Ven 12/05/1995,,
1995,148,Ven 30/06/1995,,
1995,148,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 387/1995. Bonificata data evento al 11/05/1996,
1995,149,Sab 13/05/1995,,
1995,149,Ven 30/06/1995,,
1995,149,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo  133/1995. Bonificata data  evento al 27/04/1996,
1995,150,Sab 13/05/1995,,
1995,150,Ven 30/06/1995,,
1995,150,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 134/1995. Bonificata data evento al 27/04/1996,
1995,151,Sab 13/05/1995,,
1995,151,Ven 30/06/1995,,
1995,151,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 135/1995.  Bonificata data evento al 27/04/1996,
1995,152,Sab 13/05/1995,,
1995,152,Ven 30/06/1995,,
1995,152,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  136/1995. Bonificata data evento al  27/04/1996,
1995,153,Sab 13/05/1995,,
1995,153,Ven 30/06/1995,,
1995,153,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  137/1995. Bonificata data  evento  al 27/04/1996,
1995,154,Sab 13/05/1995,,
1995,154,Ven 30/06/1995,,
1995,154,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 138/1995.  Bonificata data  evento al  27/04/1996,
1995,155,Sab 13/05/1995,,
1995,155,Ven 30/06/1995,,
1995,155,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 143/1995. Bonificata data  evento al 27/04/1996,
1995,156,Sab 13/05/1995,,
1995,156,Lun 03/07/1995,,
1995,156,Sab 27/04/1996,Accoglimento  Decreto  Ingiuntivo 139/1995.  Bonificata data evento al 27/04/1996,
1995,157,Sab 13/05/1995,,
1995,157,Lun 03/07/1995,,
1995,157,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 140/1995. Bonificata data evento al 27/04/1996,
1995,158,Sab 13/05/1995,,
1995,158,Lun 03/07/1995,,
1995,158,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 141/1995. Bonificata data  evento al 27/04/1996,
1995,159,Sab 13/05/1995,,
1995,159,Lun 03/07/1995,,
1995,159,Lun 04/12/1995,Bonifica: Storico per  Sentenze-Import (INDE),
1995,159,Gio 28/12/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,159,Gio 28/12/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,159,Sab 16/01/1999,Accoglimento Decreto  Ingiuntivo 142/1995.  Bonificata data evento  al  16/01/1999,
1995,160,Lun 15/05/1995,,
1995,160,Mar 04/07/1995,,
1995,160,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 132/1995.  Bonificata  data evento  al  27/04/1996,
1995,161,Lun 15/05/1995,,
1995,161,Mar 04/07/1995,,
1995,161,Mer 26/07/1995,ATTO  Decreto Ingiuntivo INVIATO  ALL'AGENZIA DELLE  ENTRATE REP. NUM. 146/2095,
1995,161,Mer 27/09/1995,ATTO REP.  NUM.  146/2095  RITORNATO DALL'AGENZIA DELLE  ENTRATE,
1995,161,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 182/1995. Bonificata data evento al 27/04/1996,
1995,162,Lun 15/05/1995,,
1995,162,Mar 04/07/1995,,
1995,162,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  183/1995. Bonificata data  evento al 27/04/1996,
1995,163,Lun 15/05/1995,,
1995,163,Mar 04/07/1995,,
1995,163,Mar 05/12/1995,Bonifica: Storico per  Sentenze-Import (INDE),
1995,163,Mar 12/12/1995,Storico  per Sentenze-Import,Sentenza (migrata)
1995,163,Mar 12/12/1995,Bonifica: Storico  per Sentenze-Import (DEPM),
1995,163,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  184/1995.  Bonificata data evento al 27/04/1996,
1995,164,Lun 15/05/1995,,
1995,164,Mar 04/07/1995,,
1995,164,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 185/1995. Bonificata  data evento al 27/04/1996,
1995,165,Lun 15/05/1995,,
1995,165,Mar 04/07/1995,,
1995,165,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo  186/1995. Bonificata data  evento al 27/04/1996,
1995,166,Lun 15/05/1995,,
1995,166,Mar 04/07/1995,,
1995,166,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 187/1995.  Bonificata data  evento al 27/04/1996,
1995,167,Lun 15/05/1995,,
1995,167,Mar 04/07/1995,,
1995,168,Lun 15/05/1995,,
1995,168,Mar 04/07/1995,,
1995,168,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo  144/1995. Bonificata  data evento al 27/04/1996,
1995,169,Lun 15/05/1995,,
1995,169,Mar 04/07/1995,,
1995,169,Sab 27/04/1996,Accoglimento  Decreto  Ingiuntivo 145/1995. Bonificata data evento al 27/04/1996,
1995,170,Lun 15/05/1995,,
1995,170,Mar 04/07/1995,,
1995,170,Ven 24/01/1997,Accoglimento Decreto Ingiuntivo 146/1995. Bonificata data evento al  24/01/1997,
1995,171,Lun 15/05/1995,,
1995,171,Mar 04/07/1995,,
1995,171,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 147/1995.  Bonificata data evento  al 27/04/1996,
1995,172,Mar 16/05/1995,,
1995,172,Mer 05/07/1995,,
1995,172,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  148/1995. Bonificata  data evento al 27/04/1996,
1995,173,Mar 16/05/1995,,
1995,173,Mer 05/07/1995,,
1995,173,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 149/1995. Bonificata data evento al 27/04/1996,
1995,174,Mar 16/05/1995,,
1995,174,Mer 05/07/1995,,
1995,174,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 150/1995.  Bonificata data  evento al 27/04/1996,
1995,175,Mar 16/05/1995,,
1995,175,Mer 05/07/1995,,
1995,175,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 730/1995. Bonificata data  evento  al  27/04/1996,
1995,176,Mar 16/05/1995,,
1995,176,Mer 05/07/1995,,
1995,176,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 151/1995.  Bonificata data  evento al 27/04/1996,
1995,177,Mar 16/05/1995,,
1995,177,Mer 05/07/1995,,
1995,177,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo  152/1995. Bonificata data evento al  27/04/1996,
1995,178,Mar 16/05/1995,,
1995,178,Mer 05/07/1995,,
1995,178,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo  153/1995.  Bonificata data evento al 27/04/1996,
1995,179,Mar 16/05/1995,,
1995,179,Mer 05/07/1995,,
1995,179,Gio 05/10/1995,Bonifica:  Storico per  Sentenze-Import (INDE),
1995,179,Mar 10/10/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,179,Ven 20/10/1995,Storico per  Sentenze-Import,Sentenza (migrata)
1995,179,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 154/1995. Bonificata  data  evento al 27/04/1996,
1995,180,Mar 16/05/1995,,
1995,180,Mer 05/07/1995,,
1995,180,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 155/1995. Bonificata  data evento al  27/04/1996,
1995,181,Mar 16/05/1995,,
1995,181,Mer 05/07/1995,,
1995,181,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 157/1995. Bonificata data evento al 27/04/1996,
1995,182,Mar 16/05/1995,,
1995,182,Mer 05/07/1995,,
1995,182,Gio 16/11/1995,Bonifica:  Storico per Sentenze-Import (INDE),
1995,182,Lun 04/12/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,182,Lun 04/12/1995,Bonifica: Storico per  Sentenze-Import  (DEPM),
1995,182,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 156/1995. Bonificata data evento al 27/04/1996,
1995,183,Mar 16/05/1995,,
1995,183,Gio 06/07/1995,,
1995,183,Sab 08/07/1995,ATTO  Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE  ENTRATE  REP. NUM. 86/2095,
1995,183,Ven 14/07/1995,ATTO REP. NUM. 86/2095  RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,183,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 158/1995. Bonificata data evento  al  27/04/1996,
1995,184,Mar 16/05/1995,,
1995,184,Gio 06/07/1995,,
1995,184,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 1383/1995. Bonificata data evento al  27/04/1996,
1995,185,Mar 16/05/1995,,
1995,185,Gio 06/07/1995,,
1995,185,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 163/1995. Bonificata data  evento al 27/04/1996,
1995,186,Mar 16/05/1995,,
1995,186,Gio 06/07/1995,,
1995,186,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 164/1995.  Bonificata data evento  al 27/04/1996,
1995,187,Mar 16/05/1995,,
1995,187,Gio 06/07/1995,,
1995,187,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 165/1995. Bonificata data evento al  27/04/1996,
1995,188,Mar 16/05/1995,,
1995,188,Gio 06/07/1995,,
1995,188,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo  166/1995. Bonificata data evento al 27/04/1996,
1995,189,Mar 16/05/1995,,
1995,189,Gio 06/07/1995,,
1995,189,Gio 12/10/1995,Bonifica: Storico  per  Sentenze-Import (INDE),
1995,189,Sab 28/10/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,189,Lun 30/10/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,189,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  167/1995. Bonificata data  evento  al  27/04/1996,
1995,190,Mar 16/05/1995,,
1995,190,Gio 06/07/1995,,
1995,190,Gio 11/01/1996,Bonifica: Storico per  Sentenze-Import (INDE),
1995,190,Mar 30/01/1996,Bonifica: Storico per Sentenze-Import (DEPM),
1995,190,Mer 31/01/1996,Storico  per Sentenze-Import,Sentenza (migrata)
1995,190,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  168/1995. Bonificata data evento al 27/04/1996,
1995,191,Mar 16/05/1995,,
1995,191,Ven 07/07/1995,,
1995,191,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 435/1995. Bonificata data evento al 27/04/1996,
1995,192,Mar 16/05/1995,,
1995,192,Ven 07/07/1995,,
1995,192,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo  280/1995. Bonificata data evento al 02/05/1996,
1995,193,Mar 16/05/1995,,
1995,193,Ven 07/07/1995,,
1995,193,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  159/1995.  Bonificata  data evento  al 27/04/1996,
1995,194,Mar 16/05/1995,,
1995,194,Ven 07/07/1995,,
1995,194,Mer 13/03/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,194,Mar 19/03/1996,Storico  per Sentenze-Import,Sentenza (migrata)
1995,194,Mar 19/03/1996,Bonifica: Storico per  Sentenze-Import  (DEPM),
1995,194,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 160/1995. Bonificata data evento al 27/04/1996,
1995,195,Mar 16/05/1995,,
1995,195,Ven 07/07/1995,,
1995,195,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 161/1995. Bonificata data evento al 27/04/1996,
1995,196,Mar 16/05/1995,,
1995,196,Ven 07/07/1995,,
1995,196,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 162/1995.  Bonificata data evento al  27/04/1996,
1995,197,Mar 16/05/1995,,
1995,197,Ven 07/07/1995,,
1995,197,Gio 07/03/1996,Bonifica:  Storico  per Sentenze-Import (INDE),
1995,197,Gio 21/03/1996,Bonifica: Storico  per Sentenze-Import (DEPM),
1995,197,Sab 23/03/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,197,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 170/1995. Bonificata  data evento al 27/04/1996,
1995,198,Mar 16/05/1995,,
1995,198,Ven 07/07/1995,,
1995,198,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 171/1995. Bonificata data evento al 27/04/1996,
1995,199,Mar 16/05/1995,,
1995,199,Ven 07/07/1995,,
1995,199,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  172/1995. Bonificata data  evento al 27/04/1996,
1995,200,Mar 16/05/1995,,
1995,200,Ven 07/07/1995,,
1995,200,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 173/1995. Bonificata data evento al  27/04/1996,
1995,201,Mar 16/05/1995,,
1995,201,Sab 08/07/1995,,
1995,201,Ven 23/02/1996,Bonifica:  Storico per Sentenze-Import  (INDE),
1995,201,Mar 05/03/1996,Storico per  Sentenze-Import,Sentenza (migrata)
1995,201,Mar 05/03/1996,Bonifica:  Storico per  Sentenze-Import (DEPM),
1995,201,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 174/1995. Bonificata  data  evento al  27/04/1996,
1995,202,Mar 16/05/1995,,
1995,202,Sab 08/07/1995,,
1995,202,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 175/1995. Bonificata data  evento al  27/04/1996,
1995,203,Mar 16/05/1995,,
1995,203,Sab 08/07/1995,,
1995,203,Sab 27/04/1996,Accoglimento  Decreto  Ingiuntivo 176/1995. Bonificata data  evento al  27/04/1996,
1995,204,Mar 16/05/1995,,
1995,204,Sab 08/07/1995,,
1995,204,Mar 12/12/1995,Storico per Conciliazione-Import,
1995,204,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 177/1995. Bonificata  data evento al 27/04/1996,
1995,205,Mar 16/05/1995,,
1995,205,Lun 10/07/1995,,
1995,205,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 178/1995. Bonificata  data  evento al 27/04/1996,
1995,206,Mar 16/05/1995,,
1995,206,Lun 10/07/1995,,
1995,206,Ven 01/03/1996,Bonifica: Storico  per Sentenze-Import (INDE),
1995,206,Ven 15/03/1996,Bonifica: Storico  per Sentenze-Import (DEPM),
1995,206,Sab 16/03/1996,Storico  per Sentenze-Import,Sentenza (migrata)
1995,206,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  179/1995. Bonificata data evento al 27/04/1996,
1995,207,Mar 16/05/1995,,
1995,207,Lun 10/07/1995,,
1995,207,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 180/1995. Bonificata data evento al  27/04/1996,
1995,208,Mar 16/05/1995,,
1995,208,Lun 10/07/1995,,
1995,208,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 181/1995.  Bonificata data  evento al 27/04/1996,
1995,209,Mer 17/05/1995,,
1995,209,Lun 10/07/1995,,
1995,209,Sab 27/04/1996,Accoglimento  Decreto  Ingiuntivo 188/1995. Bonificata data evento al 27/04/1996,
1995,210,Mer 17/05/1995,,
1995,210,Lun 10/07/1995,,
1995,210,Lun 08/01/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,210,Sab 13/01/1996,Bonifica: Storico per Sentenze-Import (DEPM),
1995,210,Lun 15/01/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,210,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 189/1995. Bonificata data evento  al 27/04/1996,
1995,211,Mer 17/05/1995,,
1995,211,Mar 11/07/1995,,
1995,211,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 190/1995. Bonificata data evento al 27/04/1996,
1995,211,Gio 06/06/1996,Bonifica: Storico per  Sentenze-Import (INDE),
1995,211,Gio 20/06/1996,Storico per  Sentenze-Import,Sentenza (migrata)
1995,211,Gio 20/06/1996,Bonifica: Storico per Sentenze-Import (DEPM),
1995,212,Mer 17/05/1995,,
1995,212,Mar 11/07/1995,,
1995,212,Lun 23/10/1995,Bonifica:  Storico per Sentenze-Import (INDE),
1995,212,Sab 28/10/1995,Bonifica: Storico  per Sentenze-Import (DEPM),
1995,212,Lun 30/10/1995,Storico  per  Sentenze-Import,Sentenza (migrata)
1995,212,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 191/1995. Bonificata data evento  al 27/04/1996,
1995,213,Mer 17/05/1995,,
1995,213,Mar 11/07/1995,,
1995,213,Sab 27/04/1996,Accoglimento  Decreto  Ingiuntivo 192/1995.  Bonificata data evento al  27/04/1996,
1995,214,Mer 17/05/1995,,
1995,214,Mar 11/07/1995,,
1995,214,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo 193/1995. Bonificata  data evento al 27/04/1996,
1995,215,Mer 17/05/1995,,
1995,215,Mar 11/07/1995,,
1995,215,Sab 27/04/1996,Accoglimento  Decreto Ingiuntivo 194/1995. Bonificata data evento  al 27/04/1996,
1995,216,Mer 17/05/1995,,
1995,216,Mar 11/07/1995,,
1995,216,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 195/1995. Bonificata data evento  al 27/04/1996,
1995,217,Mer 17/05/1995,,
1995,217,Mar 11/07/1995,,
1995,217,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  196/1995.  Bonificata data evento al 27/04/1996,
1995,218,Mer 17/05/1995,,
1995,218,Mar 11/07/1995,,
1995,218,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo  197/1995. Bonificata  data evento al 27/04/1996,
1995,219,Mer 17/05/1995,,
1995,219,Lun 22/05/1995,Accoglimento Decreto Ingiuntivo 198/1995.  Bonificata data evento al 22/05/1995,
1995,219,Mar 11/07/1995,,
1995,220,Mer 17/05/1995,,
1995,220,Mar 11/07/1995,,
1995,220,Mer 19/07/1995,Bonifica: Storico per Sentenze-Import (INDE),
1995,220,Mer 26/07/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,220,Mer 26/07/1995,Bonifica: Storico per  Sentenze-Import  (DEPM),
1995,220,Sab 27/04/1996,Accoglimento Decreto  Ingiuntivo  199/1995.  Bonificata data  evento  al 27/04/1996,
1995,221,Mer 17/05/1995,,
1995,221,Mar 11/07/1995,,
1995,221,Gio 14/03/1996,Bonifica: Storico  per Sentenze-Import (INDE),
1995,221,Gio 28/03/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,221,Gio 28/03/1996,Bonifica:  Storico per  Sentenze-Import (DEPM),
1995,221,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 200/1995.  Bonificata data evento al 27/04/1996,
1995,222,Mer 17/05/1995,,
1995,222,Mar 11/07/1995,,
1995,222,Gio 23/11/1995,Bonifica: Storico per  Sentenze-Import (INDE),
1995,222,Mer 06/12/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,222,Mer 06/12/1995,Bonifica: Storico  per Sentenze-Import  (DEPM),
1995,222,Sab 27/04/1996,Accoglimento Decreto Ingiuntivo 201/1995. Bonificata data  evento al 27/04/1996,
